Timestamp,Packet Length,server_id,request_count,latency_ms,event_type
2020-03-14 18:08:26,672,S2,672,36174.4,Cyber
2020-12-23 08:23:41,1244,S3,1244,15115.466666666669,Non-Cyber
2021-10-17 00:23:20,348,S1,348,25685.6,Non-Cyber
2021-12-14 06:14:31,286,S2,286,35856.53333333333,Non-Cyber
2020-12-08 12:57:47,584,S3,584,26391.466666666667,Non-Cyber
2021-12-03 17:14:08,1390,S1,1390,34513.333333333336,Cyber
2022-03-25 06:38:10,702,S2,702,25238.4,Cyber
2023-06-01 08:32:17,1336,S3,1336,28112.533333333333,Cyber
2023-01-20 16:41:22,108,S1,108,20641.6,Non-Cyber
2023-07-15 23:09:05,862,S2,862,18787.733333333334,Cyber
2022-06-07 11:52:29,1284,S3,1284,4812.8,Non-Cyber
2020-07-09 08:22:23,810,S1,810,28668.0,Cyber
2022-06-12 23:13:47,683,S2,683,24244.266666666666,Non-Cyber
2022-07-05 10:21:10,1192,S3,1192,17699.733333333334,Cyber
2021-06-10 07:43:23,1404,S1,1404,40192.8,Cyber
2023-02-10 06:53:51,309,S2,309,28300.8,Non-Cyber
2022-03-04 19:14:46,683,S3,683,15924.266666666666,Non-Cyber
2022-05-30 18:40:22,1153,S1,1153,29074.933333333338,Non-Cyber
2023-07-07 11:59:01,1254,S2,1254,23180.8,Cyber
2021-08-22 19:46:14,1383,S3,1383,9113.6,Non-Cyber
2020-04-21 18:13:35,1103,S1,1103,31896.266666666666,Non-Cyber
2022-07-03 08:30:15,555,S2,555,34884.0,Non-Cyber
2022-11-25 10:01:48,258,S3,258,17901.6,Non-Cyber
2021-03-31 19:58:07,466,S1,466,24240.533333333333,Cyber
2023-05-31 00:05:58,1399,S2,1399,11606.133333333333,Non-Cyber
2021-02-11 22:11:41,642,S3,642,28174.4,Non-Cyber
2020-05-22 18:28:34,386,S1,386,26213.866666666665,Cyber
2022-09-11 18:09:26,1042,S2,1042,16427.733333333334,Cyber
2023-01-25 06:54:07,641,S3,641,33817.86666666667,Non-Cyber
2020-11-06 21:22:30,834,S1,834,35748.8,Non-Cyber
2022-09-27 15:41:06,523,S2,523,35898.933333333334,Cyber
2020-03-15 05:37:22,1284,S3,1284,10748.8,Non-Cyber
2022-09-02 04:34:22,155,S1,155,20206.666666666668,Cyber
2021-04-01 06:56:11,430,S2,430,32361.333333333332,Non-Cyber
2023-04-20 14:13:10,1107,S3,1107,30114.4,Cyber
2020-08-26 03:10:05,533,S1,533,7676.266666666666,Non-Cyber
2023-05-27 11:02:13,1330,S2,1330,8105.333333333332,Non-Cyber
2022-09-02 14:49:09,1138,S3,1138,30398.933333333334,Non-Cyber
2023-06-20 14:39:03,395,S1,395,1590.6666666666667,Cyber
2021-02-25 11:17:02,292,S2,292,21283.733333333334,Non-Cyber
2022-05-08 18:44:16,1331,S3,1331,14705.866666666667,Non-Cyber
2022-06-11 17:44:34,916,S1,916,9932.533333333333,Non-Cyber
2022-06-17 03:39:23,933,S2,933,23277.6,Cyber
2021-12-10 09:49:10,530,S3,530,16658.666666666668,Non-Cyber
2021-01-05 20:43:35,433,S1,433,19846.933333333334,Non-Cyber
2020-08-07 18:01:41,1409,S2,1409,25527.466666666667,Non-Cyber
2022-05-04 20:28:33,635,S3,635,33538.666666666664,Cyber
2020-01-07 12:21:37,986,S1,986,19389.866666666665,Non-Cyber
2022-09-08 15:01:34,338,S2,338,2148.2666666666664,Non-Cyber
2022-07-18 08:43:58,1486,S3,1486,4440.533333333333,Non-Cyber
2023-03-07 06:02:30,1375,S1,1375,12269.333333333334,Cyber
2020-09-19 12:07:10,1248,S2,1248,3849.6,Non-Cyber
2023-04-16 07:07:24,83,S3,83,4124.266666666666,Non-Cyber
2020-02-04 03:18:32,1302,S1,1302,36326.4,Cyber
2022-11-12 07:11:24,118,S2,118,17310.933333333334,Non-Cyber
2021-03-28 01:13:55,528,S3,528,8237.6,Cyber
2022-06-08 05:48:42,73,S1,73,23774.933333333334,Non-Cyber
2021-10-25 08:01:08,425,S2,425,8574.666666666666,Non-Cyber
2021-09-23 10:03:50,408,S3,408,5761.6,Non-Cyber
2022-09-16 04:37:08,759,S1,759,5648.8,Cyber
2023-10-08 13:16:56,961,S2,961,25016.533333333333,Non-Cyber
2023-05-29 07:06:02,889,S3,889,34218.13333333333,Cyber
2020-01-20 06:08:44,974,S1,974,10479.466666666667,Cyber
2021-08-09 07:48:15,1410,S2,1410,18040.0,Cyber
2022-09-19 19:06:28,1150,S3,1150,23689.333333333332,Cyber
2021-10-11 07:17:01,1258,S1,1258,6814.933333333333,Non-Cyber
2021-05-24 10:12:42,1319,S2,1319,9367.466666666667,Non-Cyber
2023-04-26 12:14:09,937,S3,937,5703.733333333334,Cyber
2022-04-19 14:48:30,1018,S1,1018,39262.933333333334,Non-Cyber
2022-02-07 12:18:09,124,S2,124,22558.133333333335,Cyber
2022-07-05 16:42:00,924,S3,924,23944.8,Non-Cyber
2022-06-21 14:42:39,1072,S1,1072,13999.733333333334,Cyber
2023-03-16 00:17:59,641,S2,641,25829.866666666665,Non-Cyber
2020-09-05 18:31:50,277,S3,277,19795.733333333334,Non-Cyber
2021-08-25 14:25:06,561,S1,561,33035.2,Cyber
2022-05-18 11:01:36,931,S2,931,3752.5333333333333,Cyber
2021-06-12 15:07:58,906,S3,906,5943.2,Non-Cyber
2022-06-17 17:23:00,858,S1,858,8569.6,Non-Cyber
2020-06-12 09:27:09,1007,S2,1007,15633.066666666668,Non-Cyber
2021-09-04 06:54:31,408,S3,408,1537.6,Cyber
2023-08-13 14:01:52,734,S1,734,9507.466666666667,Non-Cyber
2022-06-23 22:26:27,839,S2,839,31295.466666666667,Non-Cyber
2021-11-25 06:14:43,901,S3,901,29904.533333333333,Cyber
2023-02-07 12:06:16,415,S1,415,10669.333333333334,Non-Cyber
2023-03-11 22:28:34,1245,S2,1245,18628.0,Cyber
2023-09-27 03:23:44,849,S3,849,35204.8,Non-Cyber
2023-09-13 20:23:09,591,S1,591,2659.2,Non-Cyber
2022-05-19 05:21:59,514,S2,514,10694.133333333333,Non-Cyber
2023-05-16 10:45:56,529,S3,529,29766.13333333333,Cyber
2022-05-08 06:10:44,562,S1,562,38259.73333333333,Cyber
2021-08-22 18:19:39,655,S2,655,4429.333333333333,Cyber
2021-02-23 15:13:37,1283,S3,1283,11816.266666666666,Cyber
2021-03-22 18:37:08,1496,S1,1496,8753.866666666667,Non-Cyber
2021-01-15 16:54:32,175,S2,175,26921.33333333333,Non-Cyber
2023-06-13 13:16:16,884,S3,884,16163.466666666665,Cyber
2020-06-11 08:05:12,565,S1,565,24393.333333333332,Cyber
2022-10-23 01:29:03,252,S2,252,19162.4,Non-Cyber
2022-08-30 08:53:58,378,S3,378,34629.6,Non-Cyber
2022-01-09 03:26:38,587,S1,587,6525.066666666667,Non-Cyber
2021-07-22 18:36:04,572,S2,572,27577.06666666667,Non-Cyber
2023-07-20 20:14:30,406,S3,406,16892.533333333333,Cyber
2022-10-02 08:57:52,407,S1,407,35565.066666666666,Non-Cyber
2020-04-12 23:29:16,904,S2,904,22390.133333333335,Non-Cyber
2023-04-12 05:56:19,499,S3,499,29138.13333333334,Cyber
2021-12-16 01:06:05,1013,S1,1013,17500.266666666666,Cyber
2021-10-02 16:49:10,1322,S2,1322,4509.066666666667,Non-Cyber
2021-06-10 23:45:48,499,S3,499,5026.133333333333,Cyber
2020-07-26 19:20:14,452,S1,452,13905.066666666666,Non-Cyber
2020-05-03 03:16:52,164,S2,164,26911.466666666667,Cyber
2020-08-05 19:09:50,546,S3,546,15323.2,Non-Cyber
2023-08-04 18:39:59,146,S1,146,10913.866666666667,Non-Cyber
2021-07-09 06:05:13,1402,S2,1402,37879.73333333333,Cyber
2021-10-13 08:32:41,462,S3,462,14698.400000000001,Non-Cyber
2022-01-31 04:11:24,588,S1,588,23769.6,Cyber
2021-09-22 22:21:37,870,S2,870,21940.0,Non-Cyber
2022-12-22 15:27:32,467,S3,467,14745.066666666668,Non-Cyber
2020-06-23 07:10:57,1272,S1,1272,23286.4,Cyber
2023-05-18 20:38:24,1119,S2,1119,7124.8,Non-Cyber
2020-08-31 18:35:09,445,S3,445,11501.333333333334,Cyber
2022-01-27 22:13:15,337,S1,337,26499.733333333334,Cyber
2023-10-03 02:19:05,1455,S2,1455,24704.0,Non-Cyber
2020-09-20 15:59:00,842,S3,842,17873.066666666666,Cyber
2020-08-26 13:36:54,643,S1,643,20474.933333333334,Cyber
2023-04-18 22:59:11,267,S2,267,15914.4,Cyber
2020-12-21 14:24:52,692,S3,692,1133.0666666666666,Cyber
2020-06-09 18:48:39,487,S1,487,8515.733333333334,Non-Cyber
2020-04-05 10:35:50,1049,S2,1049,31675.46666666667,Non-Cyber
2021-09-29 05:33:16,146,S3,146,30953.866666666665,Cyber
2021-09-15 02:19:14,456,S1,456,11571.2,Non-Cyber
2021-10-21 21:46:30,1419,S2,1419,2656.8,Cyber
2021-01-08 17:50:35,1036,S3,1036,29364.533333333333,Non-Cyber
2020-11-18 03:37:21,559,S1,559,30862.133333333335,Cyber
2021-04-02 14:58:59,1198,S2,1198,15242.933333333332,Cyber
2020-11-09 23:36:44,1085,S3,1085,27058.666666666668,Cyber
2020-01-01 18:19:28,983,S1,983,24256.266666666666,Cyber
2020-11-12 16:11:10,1345,S2,1345,19557.333333333332,Non-Cyber
2021-05-30 12:51:07,1217,S3,1217,8645.066666666666,Cyber
2022-08-05 11:18:19,1411,S1,1411,2148.5333333333333,Non-Cyber
2021-12-30 16:14:11,92,S2,92,20345.066666666666,Non-Cyber
2020-08-22 09:54:02,610,S3,610,19053.333333333332,Non-Cyber
2022-11-07 16:00:44,511,S1,511,16248.533333333333,Non-Cyber
2020-12-22 14:44:57,723,S2,723,10045.6,Cyber
2021-05-31 15:34:38,608,S3,608,17636.266666666666,Cyber
2020-12-06 04:00:41,829,S1,829,21794.133333333335,Non-Cyber
2023-08-04 14:54:25,422,S2,422,15573.066666666666,Cyber
2023-03-16 17:33:07,901,S3,901,3788.5333333333333,Non-Cyber
2021-05-07 08:51:55,1346,S1,1346,5057.866666666667,Cyber
2020-03-20 22:33:05,547,S2,547,22907.733333333334,Cyber
2020-02-09 15:45:25,1392,S3,1392,37230.4,Non-Cyber
2021-11-21 07:59:10,503,S1,503,24860.266666666666,Cyber
2020-05-21 08:05:49,186,S2,186,14571.2,Cyber
2022-07-13 04:47:44,973,S3,973,38522.933333333334,Cyber
2023-01-27 04:24:44,271,S1,271,26888.533333333333,Non-Cyber
2021-11-05 09:27:54,443,S2,443,35808.26666666667,Non-Cyber
2023-01-04 01:57:45,604,S3,604,38834.13333333333,Cyber
2022-11-10 07:04:53,1057,S1,1057,3759.7333333333336,Non-Cyber
2020-09-30 09:49:23,1395,S2,1395,17296.0,Cyber
2023-10-08 22:12:27,390,S3,390,2480.0,Non-Cyber
2021-03-05 21:41:46,1497,S1,1497,24730.4,Cyber
2022-06-03 17:19:06,1482,S2,1482,17914.4,Non-Cyber
2022-08-12 13:40:00,1048,S3,1048,34430.933333333334,Non-Cyber
2023-05-18 04:28:30,1104,S1,1104,7148.799999999999,Non-Cyber
2022-12-22 01:05:31,433,S2,433,27890.933333333338,Cyber
2020-05-20 11:14:12,1417,S3,1417,10635.733333333334,Non-Cyber
2022-04-01 15:05:39,1072,S1,1072,39947.73333333333,Cyber
2020-03-16 07:48:13,1328,S2,1328,31948.266666666663,Non-Cyber
2021-08-29 09:11:50,1251,S3,1251,4423.2,Non-Cyber
2022-02-10 10:35:46,154,S1,154,30970.133333333335,Non-Cyber
2021-02-15 02:33:26,157,S2,157,11091.733333333334,Cyber
2021-08-26 08:52:57,1314,S3,1314,28700.8,Non-Cyber
2020-06-18 14:29:41,502,S1,502,21663.733333333334,Cyber
2023-04-30 08:55:51,821,S2,821,37201.86666666667,Cyber
2022-11-26 04:33:25,420,S3,420,34676.0,Cyber
2021-07-24 00:47:25,141,S1,141,5347.2,Cyber
2021-03-13 17:02:46,1342,S2,1342,21467.733333333334,Non-Cyber
2022-09-18 06:06:24,594,S3,594,33844.8,Cyber
2022-03-11 15:39:46,210,S1,210,24280.0,Cyber
2023-06-13 09:11:09,524,S2,524,29723.466666666667,Cyber
2021-05-26 01:45:44,1307,S3,1307,25349.066666666666,Non-Cyber
2020-02-07 07:45:07,833,S1,833,33172.26666666666,Non-Cyber
2021-04-27 15:06:33,808,S2,808,28158.93333333333,Cyber
2020-06-12 01:34:29,715,S3,715,35309.333333333336,Non-Cyber
2020-09-12 07:38:48,630,S1,630,13576.0,Non-Cyber
2021-10-03 18:13:11,765,S2,765,37844.0,Non-Cyber
2021-11-29 13:42:11,553,S3,553,24754.933333333334,Non-Cyber
2022-08-01 09:29:37,1415,S1,1415,9366.666666666666,Cyber
2023-09-19 22:03:56,754,S2,754,7522.133333333333,Non-Cyber
2022-12-04 08:21:26,418,S3,418,33218.933333333334,Cyber
2020-01-28 03:10:18,788,S1,788,564.2666666666667,Non-Cyber
2023-05-13 03:10:34,410,S2,410,13950.666666666666,Cyber
2021-12-07 08:55:55,327,S3,327,6382.4,Non-Cyber
2021-10-23 03:41:38,434,S1,434,25211.466666666667,Non-Cyber
2020-08-31 10:36:19,794,S2,794,15099.466666666667,Non-Cyber
2021-03-11 14:33:12,209,S3,209,17195.466666666667,Cyber
2023-05-11 03:35:59,117,S1,117,16346.4,Cyber
2022-04-05 22:07:54,229,S2,229,30142.133333333335,Non-Cyber
2020-09-21 18:54:56,938,S3,938,10384.266666666666,Non-Cyber
2021-11-01 18:35:29,1234,S1,1234,23954.133333333335,Non-Cyber
2022-05-06 01:03:03,971,S2,971,33337.86666666667,Non-Cyber
2020-08-23 04:50:12,1365,S3,1365,20588.0,Non-Cyber
2021-06-12 14:18:29,1333,S1,1333,38106.933333333334,Non-Cyber
2022-10-16 06:06:08,195,S2,195,36852.0,Non-Cyber
2020-07-27 06:07:26,67,S3,67,36123.73333333333,Non-Cyber
2023-02-07 11:38:58,133,S1,133,23262.933333333334,Non-Cyber
2023-06-09 20:42:19,1206,S2,1206,39567.2,Cyber
2021-12-26 08:26:44,992,S3,992,36289.066666666666,Non-Cyber
2020-03-24 07:38:20,1386,S1,1386,3647.2,Non-Cyber
2023-09-21 02:47:02,909,S2,909,31564.8,Non-Cyber
2021-11-23 22:34:15,1055,S3,1055,13142.666666666666,Cyber
2021-08-11 20:37:22,366,S1,366,18647.2,Cyber
2021-04-03 05:56:18,953,S2,953,40436.26666666667,Non-Cyber
2023-06-28 08:15:37,1361,S3,1361,25997.866666666665,Non-Cyber
2021-03-07 12:02:19,496,S1,496,28456.533333333333,Non-Cyber
2020-04-05 07:35:56,669,S2,669,31952.799999999996,Cyber
2023-05-04 14:36:28,518,S3,518,29304.266666666663,Cyber
2020-05-08 09:04:11,1062,S1,1062,23422.4,Non-Cyber
2021-08-04 19:21:37,1166,S2,1166,12805.866666666667,Cyber
2021-08-06 00:13:48,221,S3,221,11861.866666666667,Cyber
2022-09-14 22:50:22,1469,S1,1469,11267.466666666667,Non-Cyber
2023-05-23 14:12:01,886,S2,886,10288.533333333333,Non-Cyber
2020-08-27 08:47:17,321,S3,321,28379.2,Cyber
2020-07-18 06:04:39,453,S1,453,15061.599999999999,Cyber
2022-07-28 07:50:48,1112,S2,1112,37553.066666666666,Non-Cyber
2022-08-04 17:58:03,873,S3,873,2657.6,Cyber
2023-04-17 14:28:58,158,S1,158,33888.26666666667,Non-Cyber
2022-08-11 09:41:20,1082,S2,1082,32069.066666666666,Cyber
2021-09-19 17:55:28,1310,S3,1310,28906.666666666668,Non-Cyber
2021-03-18 10:47:41,915,S1,915,32076.0,Non-Cyber
2021-05-13 17:28:52,256,S2,256,23184.533333333333,Cyber
2020-04-24 16:50:22,662,S3,662,14417.066666666666,Cyber
2022-07-31 18:18:12,1304,S1,1304,13007.466666666667,Non-Cyber
2023-06-26 13:57:15,1359,S2,1359,37652.8,Non-Cyber
2020-04-12 09:12:09,1069,S3,1069,6070.133333333333,Non-Cyber
2022-12-28 17:49:17,1496,S1,1496,39613.86666666667,Cyber
2020-09-27 18:06:27,409,S2,409,7158.133333333334,Cyber
2020-12-21 09:08:17,216,S3,216,37675.2,Non-Cyber
2022-12-07 08:05:28,962,S1,962,27357.066666666666,Cyber
2023-04-14 05:35:01,1359,S2,1359,20320.8,Non-Cyber
2021-04-25 00:27:35,178,S3,178,26618.933333333334,Non-Cyber
2020-06-29 02:51:38,1196,S1,1196,27601.866666666665,Non-Cyber
2020-08-29 03:45:57,423,S2,423,13337.6,Cyber
2020-08-16 00:01:19,1327,S3,1327,24195.733333333334,Non-Cyber
2023-03-01 20:36:51,888,S1,888,31505.6,Non-Cyber
2023-07-12 10:04:31,272,S2,272,17089.066666666666,Cyber
2020-12-12 21:08:19,1134,S3,1134,25044.8,Non-Cyber
2020-05-11 15:12:10,400,S1,400,1725.3333333333333,Cyber
2023-04-03 18:12:38,335,S2,335,21318.666666666668,Non-Cyber
2023-06-12 03:07:45,1078,S3,1078,33694.933333333334,Non-Cyber
2022-05-04 01:43:54,1021,S1,1021,9896.533333333333,Non-Cyber
2023-08-25 19:36:56,716,S2,716,31485.86666666667,Non-Cyber
2022-01-13 01:43:16,420,S3,420,36868.0,Non-Cyber
2021-11-05 16:42:34,1150,S1,1150,26929.333333333336,Non-Cyber
2021-10-21 02:08:10,355,S2,355,22633.333333333332,Cyber
2022-11-25 17:42:27,657,S3,657,32338.4,Non-Cyber
2022-09-01 20:28:20,376,S1,376,31220.533333333333,Non-Cyber
2021-03-28 00:14:57,317,S2,317,32629.06666666667,Cyber
2023-02-10 14:24:07,1397,S3,1397,26569.066666666666,Non-Cyber
2023-07-16 07:13:07,439,S1,439,11426.133333333333,Cyber
2020-08-22 13:00:43,105,S2,105,25004.0,Non-Cyber
2023-08-22 19:19:45,1418,S3,1418,8676.266666666666,Cyber
2020-10-16 17:30:21,832,S1,832,18299.733333333334,Cyber
2020-08-11 14:42:44,442,S2,442,33191.73333333333,Non-Cyber
2020-02-02 16:03:33,1209,S3,1209,8592.8,Non-Cyber
2022-09-16 19:02:56,1340,S1,1340,14418.666666666666,Non-Cyber
2020-04-10 10:51:32,129,S2,129,36172.8,Cyber
2020-06-27 13:47:19,763,S3,763,9310.933333333334,Non-Cyber
2020-09-02 03:59:54,701,S1,701,22965.866666666665,Non-Cyber
2023-07-11 05:41:04,696,S2,696,7231.199999999999,Non-Cyber
2022-03-14 07:30:35,226,S3,226,37104.53333333333,Non-Cyber
2022-09-19 05:55:53,108,S1,108,5565.6,Non-Cyber
2022-02-01 00:15:46,1143,S2,1143,8077.600000000001,Cyber
2020-11-17 09:37:22,1093,S3,1093,29966.93333333333,Cyber
2020-06-11 05:18:34,1124,S1,1124,31263.466666666667,Cyber
2023-03-22 15:21:14,1410,S2,1410,19792.0,Cyber
2023-02-20 19:45:38,866,S3,866,10481.866666666667,Non-Cyber
2023-06-12 00:28:27,543,S1,543,9857.6,Cyber
2023-06-14 21:53:32,372,S2,372,33618.4,Cyber
2023-03-19 21:34:23,1208,S3,1208,38348.26666666667,Non-Cyber
2020-10-06 13:41:01,1008,S1,1008,5517.6,Non-Cyber
2022-07-23 06:25:36,1276,S2,1276,17564.533333333333,Cyber
2021-08-03 07:14:33,581,S3,581,18649.866666666665,Cyber
2021-03-01 11:46:45,519,S1,519,6712.8,Non-Cyber
2023-04-17 17:05:40,921,S2,921,13979.2,Non-Cyber
2021-06-10 22:32:32,520,S3,520,10021.333333333334,Non-Cyber
2021-09-14 01:42:49,312,S1,312,11610.4,Non-Cyber
2023-05-15 04:46:05,564,S2,564,9200.8,Non-Cyber
2021-01-15 11:50:01,551,S3,551,33901.86666666667,Non-Cyber
2021-07-28 14:12:37,137,S1,137,6041.066666666667,Non-Cyber
2020-06-02 07:35:25,882,S2,882,32086.400000000005,Non-Cyber
2021-10-10 07:10:55,1430,S3,1430,9642.666666666666,Non-Cyber
2020-08-20 23:34:05,1048,S1,1048,30590.933333333334,Non-Cyber
2021-05-08 13:06:36,1087,S2,1087,8719.733333333334,Non-Cyber
2020-08-09 03:30:23,1498,S3,1498,17298.933333333334,Non-Cyber
2020-06-21 19:49:44,1433,S1,1433,15784.266666666665,Non-Cyber
2021-09-26 18:10:30,1257,S2,1257,6618.4,Non-Cyber
2022-09-23 19:02:13,255,S3,255,7928.0,Cyber
2022-10-06 14:37:46,1166,S1,1166,4057.866666666667,Cyber
2022-09-12 21:22:15,1411,S2,1411,3688.5333333333333,Cyber
2023-01-12 21:03:56,1374,S3,1374,7560.8,Non-Cyber
2020-02-17 18:16:41,536,S1,536,28929.866666666665,Cyber
2022-07-23 21:47:09,673,S2,673,11910.933333333332,Non-Cyber
2022-02-01 03:49:45,305,S3,305,17550.666666666668,Non-Cyber
2022-05-23 05:05:26,173,S1,173,33548.26666666667,Cyber
2022-08-28 09:07:57,1466,S2,1466,7089.866666666667,Non-Cyber
2022-04-30 15:38:19,1110,S3,1110,3124.0,Cyber
2020-03-01 20:47:20,659,S1,659,31715.466666666667,Cyber
2023-04-25 15:42:17,1120,S2,1120,9301.333333333334,Cyber
2020-08-20 11:39:24,951,S3,951,34123.2,Cyber
2021-04-20 09:14:20,958,S1,958,31274.933333333334,Cyber
2023-05-09 22:57:10,259,S2,259,32434.13333333333,Cyber
2022-07-13 18:52:51,806,S3,806,2677.866666666667,Non-Cyber
2023-06-18 14:56:04,460,S1,460,11897.333333333334,Non-Cyber
2021-01-15 21:59:45,1084,S2,1084,4910.133333333333,Non-Cyber
2023-07-01 18:11:21,305,S3,305,8518.666666666666,Cyber
2020-08-30 14:33:37,1206,S1,1206,6723.2,Cyber
2020-12-03 16:32:50,774,S2,774,32036.8,Cyber
2022-02-14 14:05:28,1350,S3,1350,37660.0,Cyber
2021-06-09 00:04:32,88,S1,88,39174.933333333334,Cyber
2021-01-01 10:22:00,1013,S2,1013,32756.26666666667,Non-Cyber
2020-11-29 10:36:09,1240,S3,1240,20989.333333333332,Non-Cyber
2020-03-04 11:53:05,1495,S1,1495,9725.333333333334,Non-Cyber
2022-11-25 13:20:46,525,S2,525,34604.0,Non-Cyber
2023-08-25 05:44:12,1015,S3,1015,5997.333333333333,Cyber
2020-02-21 14:49:41,65,S1,65,33758.666666666664,Cyber
2022-07-18 01:36:20,908,S2,908,5552.266666666666,Cyber
2020-12-16 17:55:48,660,S3,660,9584.0,Cyber
2023-02-19 04:05:07,1483,S1,1483,5946.933333333333,Non-Cyber
2020-06-18 11:37:46,1136,S2,1136,36265.86666666667,Non-Cyber
2023-07-04 21:15:21,743,S3,743,23916.266666666666,Cyber
2023-10-09 15:21:41,592,S1,592,1975.7333333333336,Non-Cyber
2020-12-05 17:48:40,640,S2,640,4113.333333333333,Cyber
2020-10-25 03:17:25,259,S3,259,11550.133333333333,Non-Cyber
2023-01-28 04:56:14,396,S1,396,22935.2,Cyber
2021-04-28 11:23:31,834,S2,834,13028.8,Cyber
2022-04-12 03:02:13,344,S3,344,17443.466666666667,Cyber
2020-03-26 09:30:14,695,S1,695,20402.666666666668,Non-Cyber
2023-06-02 00:46:49,1369,S2,1369,40346.13333333333,Cyber
2020-06-27 06:09:21,1100,S3,1100,23766.666666666668,Cyber
2023-09-06 20:36:19,800,S1,800,24390.666666666668,Cyber
2022-02-03 13:57:09,612,S2,612,6786.399999999999,Cyber
2021-01-26 18:49:19,1271,S3,1271,5097.866666666667,Cyber
2022-08-04 07:57:44,789,S1,789,22796.8,Non-Cyber
2022-08-12 21:55:41,689,S2,689,25619.466666666667,Non-Cyber
2021-01-14 11:33:19,1083,S3,1083,25637.6,Cyber
2021-05-14 09:54:22,480,S1,480,13524.0,Non-Cyber
2020-12-16 09:29:29,909,S2,909,26476.8,Cyber
2020-03-04 10:32:11,265,S3,265,35229.333333333336,Cyber
2022-01-10 12:46:33,1309,S1,1309,12786.133333333333,Cyber
2020-12-23 23:44:22,752,S2,752,13585.066666666668,Cyber
2021-09-05 22:03:24,1323,S3,1323,35921.6,Non-Cyber
2023-04-24 01:54:32,888,S1,888,34137.6,Cyber
2020-09-22 00:08:36,1287,S2,1287,26710.4,Non-Cyber
2020-02-16 11:49:11,1487,S3,1487,3581.0666666666666,Cyber
2020-10-15 10:03:03,1175,S1,1175,17622.666666666668,Non-Cyber
2022-07-11 20:40:17,819,S2,819,12288.8,Cyber
2021-09-10 04:27:20,525,S3,525,32940.0,Non-Cyber
2021-05-25 16:47:32,147,S1,147,37582.4,Cyber
2020-04-13 08:39:17,1330,S2,1330,6317.333333333333,Non-Cyber
2021-05-24 23:43:32,1094,S3,1094,28239.466666666667,Cyber
2021-10-25 11:05:55,1088,S1,1088,7972.266666666666,Non-Cyber
2021-05-01 06:40:49,1442,S2,1442,11989.066666666668,Non-Cyber
2022-08-23 10:52:09,273,S3,273,32869.6,Non-Cyber
2022-12-26 05:20:35,739,S1,739,22574.133333333335,Cyber
2021-04-21 15:54:26,1313,S2,1313,3156.2666666666664,Cyber
2020-01-06 01:47:56,661,S3,661,25592.533333333333,Cyber
2020-09-03 17:39:02,1101,S1,1101,38639.2,Cyber
2021-02-11 19:02:27,898,S2,898,12642.933333333332,Cyber
2023-02-18 20:53:44,182,S3,182,30181.066666666662,Non-Cyber
2023-05-12 12:03:23,758,S1,758,33860.26666666667,Non-Cyber
2022-12-26 19:42:11,864,S2,864,17388.8,Cyber
2020-04-12 03:59:35,358,S3,358,16910.933333333334,Non-Cyber
2021-10-02 14:42:40,1092,S1,1092,11178.4,Non-Cyber
2021-07-06 21:38:57,644,S2,644,24199.466666666667,Non-Cyber
2021-10-14 08:33:24,874,S3,874,32226.13333333334,Non-Cyber
2022-05-19 11:05:34,1324,S1,1324,23518.133333333335,Cyber
2020-05-24 19:02:04,1189,S2,1189,21106.133333333335,Cyber
2021-10-10 10:11:55,558,S3,558,33897.6,Cyber
2023-02-27 22:17:06,949,S1,949,15866.133333333333,Cyber
2022-12-12 22:10:58,529,S2,529,12398.133333333333,Cyber
2020-06-28 10:08:24,207,S3,207,13314.4,Non-Cyber
2021-07-03 22:26:27,1403,S1,1403,35464.26666666667,Cyber
2023-03-12 00:44:42,1212,S2,1212,30042.399999999998,Non-Cyber
2022-07-24 18:59:55,1130,S3,1130,8106.666666666668,Cyber
2023-09-02 03:56:36,1394,S1,1394,16479.466666666667,Cyber
2023-08-14 12:14:28,961,S2,961,10068.533333333333,Non-Cyber
2020-12-20 19:28:02,1486,S3,1486,6308.533333333333,Non-Cyber
2023-05-02 02:57:55,313,S1,313,15522.933333333332,Cyber
2023-09-18 09:36:39,1229,S2,1229,6375.466666666667,Non-Cyber
2020-08-10 08:08:21,894,S3,894,26152.8,Non-Cyber
2022-05-24 05:01:27,441,S1,441,27855.2,Cyber
2021-09-27 16:21:45,790,S2,790,37933.333333333336,Cyber
2020-01-24 15:10:03,322,S3,322,20715.733333333334,Non-Cyber
2022-06-02 20:45:51,362,S1,362,36121.066666666666,Non-Cyber
2023-03-17 00:27:24,438,S2,438,27269.6,Non-Cyber
2023-07-24 12:47:55,374,S3,374,17847.466666666667,Non-Cyber
2022-09-18 09:29:00,536,S1,536,14337.866666666669,Cyber
2020-08-19 00:05:10,549,S2,549,9748.8,Cyber
2021-12-09 07:19:46,1086,S3,1086,35319.2,Non-Cyber
2023-08-22 12:38:59,1135,S1,1135,6853.333333333333,Non-Cyber
2020-08-11 10:59:43,1440,S2,1440,27076.0,Non-Cyber
2022-07-10 10:53:54,836,S3,836,29225.866666666665,Non-Cyber
2021-06-20 03:27:54,1130,S1,1130,8250.666666666666,Non-Cyber
2020-06-05 06:26:50,246,S2,246,16235.2,Cyber
2023-05-06 05:03:12,1455,S3,1455,38948.0,Non-Cyber
2022-06-14 01:35:47,591,S1,591,27355.199999999997,Non-Cyber
